Term#Текст_1#Текст_2#Текст_3#Текст_4#Текст_5#Текст_6#Текст_7#Текст_8#Текст_9#Текст_10#Текст_11#Текст_12#Текст_13#Текст_14#Текст_15#Текст_16#Текст_17#Текст_18#Текст_19#Текст_20#Текст_21#Текст_22#Текст_23#Текст_24
 поступление #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
 известие #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 анализ #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 замена #1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 экскаватор #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 мировой #1#1#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
 находиться #1#0#0#0#0#0#0#0#1#0#1#0#0#0#1#0#0#0#0#1#0#0#0#0
 соединенный #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 текущий #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 больший #0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 м #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
 защищать #0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 дистанционный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
 привлекать #0#0#0#1#0#0#0#1#0#0#0#0#0#2#0#0#0#0#0#0#0#0#0#0
 попадать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 выступать #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 говорить #0#2#1#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 строительство #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#3#0#1#0#0
 дешевый #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 отрапортовать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 который #0#0#1#0#2#0#3#1#0#4#3#1#1#3#1#0#0#1#1#7#5#5#0#2
 отсутствие #0#1#1#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 название #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#1#1#0#0
 роба #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
 напоминать #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#0
 блок #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
 причем #0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 бюджет #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#2#0#0#0#0#0
 one #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 штернберг #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 двигателестроение #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 поистине #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
 установка #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 условие #1#1#3#0#0#1#0#0#1#2#0#0#2#0#0#1#0#0#0#0#0#1#0#0
 другой #2#2#1#1#2#1#0#1#3#1#1#1#3#0#0#2#1#0#1#0#0#0#0#0
 красный #0#1#0#0#0#1#1#3#0#0#0#0#1#0#0#2#3#0#2#0#0#0#1#1
 мощность #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 лауреат #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 союз #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 представлять #0#0#0#1#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 состыковывать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 надо #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
 снова #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 разведка #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 поэтому #0#0#1#0#0#0#0#1#0#0#2#0#0#0#0#1#0#0#0#0#0#0#0#0
 отправлять #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#3#0#0#0#0#0#0#0
 отпускать #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 соседний #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 лишь #1#0#0#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 фауна #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 начало #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#1#0#1#0#0#1
 выезжать #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 корреспондент #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
 книга #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 исследование #0#0#0#0#2#0#0#0#0#0#0#2#0#0#1#0#2#0#0#0#0#0#0#0
 инициатор #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 состоять #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#2
 швейцария #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 друг #0#0#0#0#0#0#0#0#0#0#0#2#0#0#0#0#0#0#2#0#0#0#0#0
 водородный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 десять #0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
 важно #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 попросить #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 мочь #0#0#1#1#2#0#0#1#0#3#0#4#1#1#1#0#0#0#0#1#0#1#0#2
 проживать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
 бас #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 потоптаться #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 отдельный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
 я #0#1#1#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 нужный #0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0
 отправка #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 детально #0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 новый #1#2#0#0#2#2#0#0#1#0#1#0#0#0#0#2#0#1#1#0#0#0#0#0
 обращать #0#0#0#0#0#0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 сейчас #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
 тело #1#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 заверять #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0
 аккумулятор #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 становиться #0#0#2#1#0#0#0#0#0#0#0#0#0#1#1#0#1#0#2#0#1#0#0#1
 написать #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 замкнутый #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 колонизация #1#1#1#0#3#1#1#2#1#1#0#0#0#0#1#2#1#1#4#2#1#1#2#3
 угробить #0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 должный #0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 дыра #0#0#0#1#0#0#1#0#0#0#0#8#0#0#5#0#0#0#0#0#0#0#0#0
 сегодня #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 сокращение #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 необходимость #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 яркий #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 если #0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 возникновение #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 опасность #2#0#1#3#0#0#0#1#2#1#0#2#0#0#0#0#0#0#0#0#0#0#0#1
 чем #1#1#1#0#0#1#0#0#1#1#0#0#2#0#0#1#0#0#1#0#0#0#0#1
 уменьшать #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 скоро #0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 ограничение #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 полный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#0#0#0#0#0#0
 уберегать #0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 продвигаться #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2#0#0#0#0#0
 сенсационный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 намного #0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 мерка #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 выражать #0#1#0#0#0#0#1#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 неизбежный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
 значительно #0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 звезда #0#1#0#0#0#1#0#0#1#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0
 космический #2#2#3#2#3#2#0#0#2#2#0#0#1#0#0#2#4#1#5#1#2#2#0#1
 расход #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 часть #0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0
 мгу #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 об #0#0#0#0#0#1#0#1#0#0#0#3#0#0#0#0#0#1#0#0#0#0#0#0
 разрабатывать #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 нести #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 сценарий #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 факельный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
 остальной #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 частный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 подходить #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 заинтересовывать #0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 сначала #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 хаос #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 что #1#3#5#6#2#3#3#4#1#4#3#2#7#3#2#9#0#1#3#5#1#0#2#2
 наряду #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 подстерегать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 порог #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 существенный #0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 будущий #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 значительный #0#0#1#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 стивенг #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
 совет #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 п #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 контрабанда #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 взгляд #0#0#0#0#0#0#1#0#0#1#0#0#1#0#0#0#0#1#0#0#0#0#0#0
 ее #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 подготовить #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 выкладывать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 чтобы #0#1#2#1#1#2#0#1#2#1#2#0#0#0#0#2#2#2#0#0#0#2#1#0
 находить #1#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 куда #0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0
 сомнение #0#1#1#1#0#2#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 медик #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 вы #0#0#0#0#0#0#0#0#0#0#4#0#0#0#0#0#0#0#0#0#0#0#0#0
 относительность #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 положительный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 эксперт #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0
 начинать #0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#1#0#1#0#1#0#0#2#0
 уильям #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 проявление #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 порядок #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 европейский #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#2#0#0#0#0#0#0#0
 реально #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 вместо #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#0#0
 собирать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 квантовый #0#0#0#0#0#0#0#0#0#0#0#0#0#0#3#0#0#0#0#0#0#0#0#0
 оказывать #0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
 rns #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 стыковать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
 рождаться #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 измерение #0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 radio #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 профессионал #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2#0#0#0
 келли #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2
 прибор #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
 околоземный #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
 автономный #1#1#1#0#0#1#1#0#1#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0
 прицел #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 плотно #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#0#0#0
 час #0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
 мера #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
 тропический #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 британский #0#1#0#1#0#1#1#1#1#0#0#1#1#0#1#0#0#0#0#0#0#0#0#0
 результат #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0
 этот #1#1#0#0#0#1#0#1#1#0#2#2#2#0#1#2#2#2#0#1#1#1#0#3
 источник #0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0
 вырабатывать #0#0#0#0#0#0#0#0#0#0#0#2#0#0#0#0#0#0#0#0#0#0#0#0
 полностью #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 размышление #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
 то #0#4#3#3#3#5#0#1#2#3#2#2#4#1#1#5#0#1#0#2#0#1#1#1
 испускать #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 тысяча #0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
 многие #0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
 кембридж #0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0
 бетонный #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0
 буксир #0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2#0#0#0#0#0#0
